FIPS,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,LBC_RATE
39135,961792.5432,1915599.36,1999,28.8,7.6,14.85,6.05,0.147,76
39137,987453.5787,2063213.833,1999,26.7,5.9,18.16,4.58,0.056,65
39139,1123244.142,2053455.587,1999,30.4,11.3,18.5,4.68,0.109,65
39141,1101971.218,1887912.715,1999,32.1,13.6,15.95,3.91,0.176,85
39143,1064075.665,2111084.342,1999,29.7,8.3,19,6.11,0.115,68
39145,1115522.416,1829405.418,1999,33.2,19.4,15.41,3.68,0.252,92
39147,1068971.588,2085365.353,1999,30.2,9.2,18.76,4.15,0.091,66
39149,991004.1443,1985769.088,1999,28.2,7.2,17.39,4.9,0.06,67
39151,1219508.254,2072224.633,1999,28.2,10.3,15.69,5.12,0.231,69
39153,1200456.52,2104620.32,1999,28.2,10.8,15.17,7.86,0.183,67
39155,1260477.337,2135804.358,1999,29.8,11,12.99,5.81,0.207,69
39157,1216880.813,2029584.147,1999,30.2,10.4,16.88,4.91,0.315,70
39159,1061095.312,1991100.228,1999,27.9,5.9,18.19,4.88,0.068,76
39161,952074.026,2040063.577,1999,28.5,6.4,17.57,3.78,0.044,63
39163,1151688.139,1885076.484,1999,32.8,17.9,16.77,4.75,0.322,86
39165,1006700.279,1885554.639,1999,24.6,5.2,14.33,7.65,0.22,78
39167,1231906.346,1920169.663,1999,28.7,12.3,19.03,6.1,0.501,76
39169,1176082.516,2067359.615,1999,28.3,8.8,16.94,5.33,0.154,63
39171,942448.5746,2118372.546,1999,30.2,6.8,18.17,4.68,0.048,66
39173,1024592.833,2106279.476,1999,25.5,7.6,19.27,6.28,0.106,65
39175,1058584.324,2052150.773,1999,30.3,6.4,19.15,3.88,0.07,71
40001,120019.6932,1426581.916,1999,32.7,21.1,10.43,1.01,0.023,83
40003,-205403.4672,1523098.114,1999,27.3,13.8,8.66,1.8,0.002,61
40005,-3480.88462,1256746.382,1999,32,21,10.49,1.14,0.012,87
40007,-395829.7454,1532040.504,1999,25.5,10.6,6.81,0.65,0.002,58
40009,-331914.0904,1363217.684,1999,30.4,18,7.33,1.09,0.001,68
40011,-217670.8969,1427542.524,1999,29.8,18,8.54,1.1,0.002,70
40013,-24082.77048,1210857.643,1999,30,16.7,11.62,1.31,0.015,83
40015,-214459.7292,1348970.556,1999,30.3,20.5,8.78,1.16,0.001,74
40017,-178156.6675,1389365.639,1999,27.3,8.3,9.17,1.26,0.002,71
40019,-117514.5144,1243833.013,1999,29,16.2,11.28,1.21,0.003,82
40021,89495.05064,1428739.046,1999,28,19.6,10.76,1.49,0.035,84
40023,40909.02256,1217959.455,1999,32.7,23.2,10.52,1.16,0.041,85
40025,-576088.4213,1542341.074,1999,24.9,14.6,6,0.45,0.002,58
40027,-119753.4084,1350394.931,1999,23.9,9.5,10.16,1.47,0.003,78
40029,-27122.00373,1280801.265,1999,31,19.2,10.64,0.93,0.008,85
40031,-224683.4933,1291924.723,1999,28.2,15.8,9.07,0.97,0.001,79
40033,-216693.8889,1250101.165,1999,28.9,15.9,9.49,1.23,0.001,76
40035,69989.20552,1524341.164,1999,31.7,14.4,11.05,1.42,0.024,84
40037,-33180.29652,1427860.301,1999,30.7,12.2,9.69,1.44,0.014,77
40039,-269378.8426,1402568.239,1999,25.8,15.5,7.74,1.03,0.001,72
40041,106400.3843,1485193.449,1999,30.7,15.9,10.97,1.4,0.025,87
40043,-268592.1733,1441637.206,1999,25.8,15.1,7.8,1.06,0.001,64
40045,-334354.3212,1469757.135,1999,25.9,12.8,7.27,0.76,0.001,62
40047,-158451.6176,1482704.932,1999,27.3,13.6,9.72,1.72,0.009,65
40049,-118975.1575,1294583.067,1999,29.9,16.4,10.97,1.23,0.003,80
40051,-170449.2248,1330283.435,1999,28.4,13.8,9.72,1.28,0.002,76
40053,-157779.5663,1529452.24,1999,24.6,13.3,9.57,1.84,0.008,66
40055,-322490.2622,1325492.66,1999,30.7,20.2,7.36,0.79,0.001,70
40057,-349210.9949,1305222.732,1999,27.9,24.9,7.35,0.64,0.001,71
40059,-324108.3845,1533341.2,1999,25.2,10.8,7.36,0.72,0.001,60
40061,79768.07488,1352358.179,1999,30.1,19.6,10.75,1.32,0.022,88
40063,-22676.52282,1332252.888,1999,32.1,20.6,10.08,0.94,0.008,84
40065,-310765.232,1286297.334,1999,25.9,15.2,7.8,0.87,0.001,73
40067,-168104.6812,1228956.164,1999,27.8,19.7,10.26,1.16,0.002,77
40069,-60340.40335,1250568.395,1999,30.9,18.6,11.4,1.38,0.007,84
40071,-101098.5608,1530972.82,1999,28.2,14.7,10.21,1.19,0.019,71
40073,-173566.4642,1434397.812,1999,27.1,10.5,9.31,1.16,0.004,67
40075,-270041.9418,1321673.079,1999,29.7,19.3,8.05,1.04,0.001,75
40077,67901.54157,1313250.126,1999,30.6,21.7,9.84,0.89,0.018,90
40079,117501.8297,1316380.615,1999,29.4,18.2,9.95,1.04,0.02,89
40081,-79037.08171,1405823.848,1999,30.2,13.2,9.24,1.55,0.008,77
40083,-129046.5511,1430665.181,1999,27.2,12.6,9.66,1.47,0.008,68
40085,-114155.3537,1210162.312,1999,30,13,11.2,1.3,0.004,80
40087,-130589.5944,1328817.23,1999,28,10.7,10.4,1.24,0.003,79
40089,112487.9961,1228656.218,1999,31,22.9,9.8,0.92,0.057,91
40091,29982.9132,1368656.154,1999,30.4,18,10.88,1.19,0.021,84
40093,-225472.0321,1476686.599,1999,26,11.9,8.53,1.44,0.002,63
40095,-70503.86208,1218007.502,1999,32.4,16,11.86,1.5,0.007,82
40097,68395.84093,1472800.954,1999,31.3,14.6,11,1.95,0.035,79
40099,-97322.12456,1269452.292,1999,29.4,14.6,11.37,1.27,0.004,82
40101,55744.52262,1395930.766,1999,29.2,17.1,10.82,1.72,0.031,86
40103,-109371.0513,1482950.65,1999,28.2,12.5,10.1,1.33,0.019,70
40105,33823.47085,1528233.16,1999,31.8,14.1,10.86,1.51,0.024,79
40107,-29036.11187,1378951.224,1999,32.7,21.5,9.68,1.07,0.009,83
40109,-126483.9224,1389459.481,1999,25.3,13.9,9.62,1.55,0.005,71
40111,3201.79759,1399158.991,1999,32,18.1,10.05,1.38,0.019,83
40113,-35275.7476,1509245.372,1999,28.5,13.8,10.06,1.27,0.021,75
40115,105087.4154,1533019.503,1999,30.7,16.4,11.13,1.26,0.019,85
40117,-62214.01394,1474451.82,1999,28.7,13.2,9.92,1.28,0.022,75
40119,-87055.76715,1447844.358,1999,23.6,14.3,9.65,1.54,0.016,73
40121,22731.15828,1318291.474,1999,30.9,16.6,10.29,0.98,0.013,87
40123,-62178.91762,1296588.177,1999,28,16.7,11.01,0.86,0.005,86
40125,-85606.47493,1350359.751,1999,28.8,16.2,9.76,1.03,0.005,77
40127,56897.8598,1261722.177,1999,30.9,21.9,9.61,0.92,0.024,90
40129,-331424.3716,1410300.12,1999,26,15.9,7.15,1,0.001,67
40131,35135.21385,1480454.456,1999,28.3,8.8,11.04,2.15,0.033,78
40133,-55593.7687,1345665.1,1999,31.3,21.2,10.08,1.12,0.006,81
40135,111965.8002,1382996.91,1999,30.1,18.1,10.76,1.5,0.023,89
40137,-168703.9649,1270894.586,1999,27.4,14.8,10.4,1.21,0.002,80
40139,-485375.9387,1536556.835,1999,26.6,10.7,6.06,0.71,0.005,57
40141,-266828.8516,1260787.559,1999,29.4,20.1,8.36,0.92,0.001,76
40143,5224.321846,1452294.319,1999,25.2,11.2,10.78,2.05,0.026,78
40145,42808.02729,1434521.978,1999,29.4,10.2,10.94,1.98,0.035,81
40147,8451.128847,1518823.415,1999,25.5,10.9,10.72,1.55,0.023,76
40149,-269724.5315,1363575.703,1999,28.2,16.3,7.81,1.28,0.001,72
40151,-253160.3422,1528423.051,1999,24.8,13.9,7.98,1.35,0.001,61
40153,-289955.9938,1491026.596,1999,28.8,13,7.56,1,0.001,62
41001,-1699438.162,2608001.592,1999,26.5,15.2,4.02,0.64,0,60
41003,-2146099.187,2700969.358,1999,16.5,9.8,4.47,0.87,0.001,65
41005,-2032880.138,2748896.368,1999,21.1,7.2,5.44,1.49,0.002,65
41007,-2115393.585,2866280.131,1999,26.8,12.4,3.76,0.93,0.008,69
41009,-2074787.03,2848324.053,1999,25.7,8.9,5.25,1.83,0.022,69
41011,-2236802.383,2574691.895,1999,28.6,15.1,2.76,0.49,0.001,74
41013,-1921151.285,2597708.614,1999,26.1,12.1,5,0.33,0,61
41015,-2267607.231,2500385.432,1999,27.5,13.3,2.97,0.3,0.001,75
41017,-1994901.668,2591163.514,1999,21.2,10.5,4.75,0.3,0,64
41019,-2164084.294,2565294.878,1999,28.3,13.5,3.85,0.41,0,72
41021,-1875268.116,2727845.107,1999,24.5,9.3,5.86,0.96,0.001,65
41023,-1807662.698,2608814.409,1999,24.3,14.1,4.52,0.45,0,63
41025,-1842704.732,2453080.978,1999,27.2,13.8,4.96,0.3,0,63
41027,-1980025.628,2772306.773,1999,22.6,13.2,5.06,0.48,0.003,66
41029,-2156608.826,2464454.771,1999,24.5,13.5,4.36,0.51,0,76
41031,-1970171.059,2667030.593,1999,25.1,14,5,0.46,0,62
41033,-2223563.95,2476373.825,1999,27.5,16.3,3.86,0.3,0,76
41035,-2064163.568,2467573.551,1999,26.3,15.8,4.52,0.25,0,67
41037,-1961625.112,2452390.905,1999,25.6,15.3,4.98,0.27,0,63
41039,-2118879.227,2628865.129,1999,22.8,12.8,4.55,0.55,0.001,66
41041,-2174682.692,2726896.411,1999,26.8,14.1,3.18,0.38,0.001,65
41043,-2078027.458,2680828.724,1999,25.4,11.9,5.05,0.67,0.001,64
41045,-1733628.566,2441572.894,1999,25.7,18.6,4.97,0.36,0,60
41047,-2069060.898,2726265.951,1999,24.2,13.2,5.31,1.15,0.002,62
41049,-1826592.935,2720036.824,1999,26.6,10.1,6.13,0.98,0.001,64
41051,-2036665.258,2791475.322,1999,24.9,11.5,6.45,2.6,0.007,66
41053,-2131854.012,2744604.422,1999,20.9,9.9,4.46,0.74,0.002,64
41055,-1910758.402,2740349.254,1999,23.4,14.3,5.55,0.71,0.001,64
41057,-2136618.87,2810959.189,1999,25.1,12.4,3.51,0.7,0.003,67
41059,-1757807.05,2722690.257,1999,24.9,14.1,5.46,1.03,0.001,64
41061,-1709740.622,2679066.595,1999,23.1,13.3,4.46,0.88,0,61
41063,-1639795.486,2693611.715,1999,22.6,12.8,4.43,0.53,0,61
41065,-1954049.185,2723736.996,1999,25.5,12.7,5.17,0.53,0.001,62
41067,-2087495.724,2807625.877,1999,20.1,7.1,5.51,2.27,0.007,67
41069,-1879519.817,2654023.051,1999,26,8.9,5.01,0.73,0,64
41071,-2113514.285,2777390.348,1999,22.7,9.3,4.79,1.63,0.003,68
42001,1581875.064,2029400.655,1999,26.3,6.6,12.7,4.8,0.141,63
42003,1340289.628,2052713.595,1999,26.7,10,12.28,6.96,0.556,71
42005,1376413.78,2098078.46,1999,29.5,11.5,11.39,5.98,0.444,65
42007,1305889.304,2071193.128,1999,29.4,9.8,12.64,7.03,0.44,74
42009,1473184.117,2023798.399,1999,28.2,10.3,9.12,4.22,0.216,65
42011,1676333.766,2111342.483,1999,25.9,8.7,11.15,5.14,0.106,62
42013,1475160.903,2078209.205,1999,29.3,12.4,9.59,4.82,0.226,62
42015,1596515.267,2251514.685,1999,27.9,11.5,8.87,2.35,0.07,66
42017,1745633.551,2117385.439,1999,22.8,4.8,11.38,6,0.078,65
42019,1337590.339,2102567.407,1999,25.4,7.7,11.8,6.28,0.381,67
42021,1444689.53,2074193.143,1999,29.4,11.9,9.98,4.62,0.339,61
42023,1467229.207,2185659.851,1999,29.7,9.3,10.8,3.17,0.12,66
42025,1682297.897,2170140.233,1999,29.1,9.2,9.28,5.46,0.091,66
42027,1509494.377,2134790.064,1999,20.7,9.7,9.93,4.68,0.149,60
42029,1701412.133,2065940.824,1999,20.1,4.9,12.98,5.94,0.094,71
42031,1372665.672,2140579.475,1999,26.1,12.6,11.74,5.3,0.274,66
42033,1454142.899,2133464.921,1999,29.9,12.3,10.2,3.03,0.224,62
42035,1517690.196,2172273.438,1999,27.9,12,10.17,4.75,0.119,63
42037,1622394.822,2172315.89,1999,27.3,10.7,9.36,4.94,0.148,63
42039,1307257.316,2185193.456,1999,29.2,12.4,12.21,4.62,0.144,71
42041,1571533.317,2060710.058,1999,23,5.4,11.61,6.66,0.133,62
42043,1606103.319,2096485.218,1999,24.9,9.1,10.92,4.71,0.164,62
42045,1731682.361,2066067.558,1999,24.5,8.1,13.51,7.77,0.077,74
42047,1431155.363,2177641.106,1999,29.2,7.2,11.11,2.46,0.151,67
42049,1307535.891,2220156.836,1999,28.2,11.7,12.93,3.87,0.126,70
42051,1378511.3,1996883.489,1999,27.8,16.6,11.52,4.12,0.515,67
42053,1381551.31,2178527.873,1999,29.5,13.2,11.86,3.74,0.164,69
42055,1538800.032,2027269.531,1999,26.6,7.6,12.21,5.3,0.125,67
42057,1506294.912,2020785.076,1999,28,9.4,10.6,4.74,0.145,70
42059,1331673.938,1981403.637,1999,28.5,15.5,13.64,6.48,0.583,77
42061,1506866.668,2076919.913,1999,28.4,11,9.81,4.3,0.148,63
42063,1410676.886,2085864.825,1999,27.1,14,10.97,5.34,0.434,62
42065,1408466.268,2139659.345,1999,28.6,11.8,11.1,4.22,0.269,66
42067,1552118.755,2098795.276,1999,28,8.1,10.53,5.17,0.136,62
42069,1678063.195,2228579.147,1999,27,10.2,8.34,3.8,0.06,67
42071,1658497.002,2064716.084,1999,25.6,7.4,12.03,5.7,0.132,66
42073,1301449.84,2105533.834,1999,29.2,12.3,12.61,5.46,0.303,70
42075,1633708.275,2096683.059,1999,26.8,8,10.96,4.92,0.147,65
42077,1699112.311,2138770.953,1999,24.8,8.5,10.82,5.72,0.09,66
42079,1653351.821,2193500.035,1999,30.4,9.8,8.66,4.57,0.096,67
42081,1561950.648,2193635.395,1999,28.6,10.8,9.88,5.38,0.126,62
42083,1429885.045,2220922.964,1999,28.3,12.4,10.13,2.34,0.101,70
42085,1302019.114,2140915.863,1999,28.5,11.8,11.78,4.88,0.209,70
42087,1532755.461,2104065.458,1999,29.7,11.7,10.26,4.93,0.131,59
42089,1709056.974,2192003.055,1999,25.4,8.5,9.19,4.2,0.075,67
42091,1727248.17,2098844.026,1999,21.5,4.8,12.29,6.05,0.079,67
42093,1602149.321,2165666.682,1999,29.3,8.4,10.56,6.88,0.179,61
42095,1718996.522,2159377.207,1999,24.6,6.5,10.31,6.25,0.083,65
42097,1602057.96,2145493.006,1999,29.1,10.8,10.02,4.75,0.187,60
42099,1566640.722,2086593.725,1999,27,7.5,10.9,5.62,0.141,62
42101,1751441.689,2080937.922,1999,30.1,19.2,13.19,8.18,0.072,72
42103,1727250.264,2227452.264,1999,25.7,7.4,8.16,3.12,0.054,70
42105,1485798.53,2224296.623,1999,28.1,12.1,10.01,3.59,0.077,70
42107,1645709.504,2137970.773,1999,29.5,9.5,9.44,4.67,0.133,63
42109,1574275.135,2130545.407,1999,27.5,9.3,10.41,5.62,0.184,61
42111,1429094.609,2011809.21,1999,27.9,12.2,10.11,3.45,0.359,64
42113,1604588.651,2214031.262,1999,27.7,11.8,8.98,3.67,0.113,64
42115,1653442.064,2267301.476,1999,26.7,11.5,8.24,2.27,0.044,65
42117,1537131.813,2237598.109,1999,27.6,12.1,9.24,3.08,0.07,69
42119,1570613.582,2151895.609,1999,26.5,9.1,10.48,5.76,0.178,59
42121,1341070.721,2158752.11,1999,29.6,12.6,11.94,5.72,0.196,67
42123,1372531.962,2211179.994,1999,28.3,9.8,10.98,4.35,0.128,70
42125,1323351.94,2018108.583,1999,27.2,9.8,13.17,6.19,0.609,78
42127,1697727.853,2257139.2,1999,27.4,11.1,8.33,1.66,0.041,68
42129,1385974.15,2042662.979,1999,26.8,8.9,11.5,4.99,0.519,65
42131,1643088.775,2230410.228,1999,26.3,9.9,8.15,4.94,0.072,65
42133,1621663.153,2043017.974,1999,26.1,6.8,12.47,5.13,0.157,63
44001,2018755.881,2342662.994,1999,23.2,6.6,8.91,4.96,0.045,66
44003,1995182.409,2331846.069,1999,27.9,6.7,9.03,1.75,0.048,66
44005,2026796.292,2326850.302,1999,22.9,7,8.63,4.2,0.045,66
44007,1990539.354,2353769.089,1999,26.6,13.7,9.15,2.9,0.048,66
44009,1998519.86,2309267.181,1999,22.6,6.1,9.26,1.46,0.04,66
45001,1233904.427,1327933.576,1999,28.1,12.7,14.37,1.64,0.029,72
45003,1319815.773,1263983.766,1999,25.9,12.3,13.8,1.6,0.031,75
45005,1354654.169,1206555.333,1999,29,28.5,13.76,1.25,0.027,79
45007,1213040.652,1358418.683,1999,28.4,10.9,14.44,1.92,0.03,69
45009,1378521.094,1235921.641,1999,25.9,21.7,13.87,1.32,0.038,72
45011,1342753.031,1236098.031,1999,26.8,17.6,13.98,1.33,0.031,78
45013,1422969.875,1149284.841,1999,22.1,11.4,12.33,1.02,0.018,78
45015,1479695.44,1250590.851,1999,26.8,12.5,12.09,1.58,0.063,73
45017,1395339.658,1290613.603,1999,27.2,15,13.83,1.84,0.057,71
45019,1486274.334,1210584.557,1999,23.8,14.3,9.81,1.37,0.035,72
45021,1295852.481,1430438.159,1999,30.2,13.4,13.9,2.37,0.088,74
45023,1343252.819,1397436.613,1999,30.5,14.7,14.58,1.76,0.054,78
45025,1433973.062,1406304.158,1999,30.5,17.3,16.11,1.91,0.035,81
45027,1446754.817,1298002.946,1999,27.7,20.9,14.52,1.63,0.068,73
45029,1420276.636,1202878.044,1999,27.6,19.9,12.49,1.28,0.035,71
45031,1457757.858,1375458.332,1999,28.7,19,16.27,2.16,0.037,86
45033,1508707.785,1391005.584,1999,30.8,22.7,15.84,1.65,0.025,86
45035,1440375.919,1230614.934,1999,24.7,10.4,12.92,1.57,0.052,71
45037,1285877.942,1284646.665,1999,26.8,15,14.39,1.8,0.029,73
45039,1351833.839,1365215.886,1999,28.2,16.8,14.95,1.8,0.042,77
45041,1486637.477,1345492.052,1999,26.1,16.9,14.67,1.75,0.048,80
45043,1531529.213,1286308.015,1999,26.8,15.9,10.83,1.33,0.059,75
45045,1231184.545,1403328.199,1999,23.8,10.4,13.8,2.06,0.047,66
45047,1265105.223,1324705.806,1999,26.8,12.9,14.2,1.48,0.026,70
45049,1378190.662,1186307.961,1999,27.7,20.3,13.02,1.01,0.025,75
45051,1552375.47,1345424.088,1999,29.4,12.6,12.76,1.44,0.039,79
45053,1394211.904,1150416.926,1999,28.5,16.5,12.43,1.06,0.019,79
45055,1400663.565,1366623.446,1999,28,11.7,15.81,1.93,0.046,78
45057,1384086.392,1403329.781,1999,29.7,12.7,15.1,2.1,0.051,76
45059,1270662.378,1362776.656,1999,29.7,13.1,14.5,1.67,0.031,73
45061,1434148.183,1352336.958,1999,29.1,22.5,15.99,1.79,0.05,78
45063,1346738.572,1308601.146,1999,26.9,9.5,13.93,1.75,0.04,70
45065,1252619.994,1294113.473,1999,26.2,15.8,14.25,1.57,0.032,76
45067,1516215.834,1357000.88,1999,30.1,21.1,14.65,1.58,0.039,85
45069,1477747.456,1409462.874,1999,31.4,20.9,16.38,1.89,0.026,86
45071,1310463.886,1346837.147,1999,28.3,14.2,15.05,1.55,0.03,75
45073,1170904.671,1378993.2,1999,27.5,10.2,13.33,1.39,0.032,69
45075,1397734.609,1264367.994,1999,25.5,19.5,13.8,1.57,0.052,71
45077,1199434.591,1398170.842,1999,26.6,10.6,13.02,1.86,0.038,64
45079,1378047.721,1327144.98,1999,23.4,12.4,14.82,2.12,0.05,74
45081,1303698.653,1313763.029,1999,28,14,14.22,1.34,0.028,70
45083,1264596.645,1412493.179,1999,26.9,10.9,13.95,2.25,0.062,72
45085,1427140.308,1323124.199,1999,27.4,16.2,15.36,1.84,0.06,76
45087,1301978.779,1390787.374,1999,31,12.9,14.07,1.65,0.049,77
45089,1492001.499,1300584.526,1999,26.3,24.3,13.23,1.65,0.068,75
45091,1336110.314,1428342.555,1999,26,10.2,14.79,2.12,0.084,76
46003,-205546.3815,2305633.065,1999,23.9,11.8,6.98,0.74,0.002,53
46005,-180991.5047,2382729.2,1999,26.3,10.9,7.36,0.52,0.003,50
46007,-457727.3674,2258156.846,1999,32.1,28.8,4.99,0.29,0.001,69
46009,-152871.4427,2222903.181,1999,23.3,11.3,7.8,0.79,0.002,50
46011,-62841.50559,2375812.399,1999,20.6,9.9,8.11,0.7,0.007,48
46013,-183533.914,2513545.566,1999,24.3,9.1,7.03,0.77,0.005,48
46015,-247215.6294,2306885.307,1999,24.6,12.7,6.68,0.65,0.002,61
46017,-255776.5185,2347161.487,1999,38.2,31.9,6.56,0.49,0.002,60
46019,-591384.917,2458591.356,1999,27.4,13.7,3.98,0.37,0.001,58
46021,-315290.3362,2538198.485,1999,22.7,11.9,6.03,0.75,0.015,50
46023,-209092.1368,2248771.255,1999,26.7,21,7.03,0.96,0.002,52
46025,-136460.6901,2431170.342,1999,24.4,12.1,7.06,0.53,0.005,51
46027,-79205.4599,2213558.179,1999,20.1,15,9.17,1.09,0.007,51
46029,-93621.98477,2443855.722,1999,25.3,8.9,7.12,0.57,0.011,49
46031,-404700.2809,2535630.14,1999,31.4,30.5,5.68,0.83,0.01,63
46033,-597690.3561,2321845.469,1999,23.9,10.9,4.02,0.35,0.001,64
46035,-172257.7424,2299973.361,1999,25.3,10.4,7.72,0.64,0.003,51
46037,-125871.1316,2487641.266,1999,24.7,14.1,6.96,0.62,0.007,51
46039,-52790.14032,2419197.543,1999,24.2,10.1,7.97,0.72,0.015,48
46041,-382546.4891,2472936.206,1999,33.3,28.9,5.63,0.42,0.005,64
46043,-190756.9985,2268322.716,1999,23.1,11.2,7.22,0.95,0.002,52
46045,-251572.0331,2496588.095,1999,24.3,10.3,6.28,0.84,0.008,48
46047,-607651.5102,2273523.122,1999,28,13.5,4.3,0.33,0.002,62
46049,-247371.6976,2457734.164,1999,26,11.4,6.77,0.67,0.006,48
46051,-60295.17152,2465132.966,1999,25.3,9,7.72,0.8,0.018,51
46053,-257538.7499,2248508.982,1999,25.3,17.7,6.59,0.68,0.001,53
46055,-440560.9607,2380001.02,1999,23.5,12.6,5.01,0.41,0.001,67
46057,-94020.54575,2410020.253,1999,23.4,9.6,7.41,0.57,0.008,48
46059,-238205.5205,2399107.403,1999,24,10.4,6.92,0.36,0.004,56
46061,-143486.1146,2299359.085,1999,23.6,10.1,8.01,0.51,0.003,52
46063,-584442.4935,2533261.791,1999,23.2,13.1,4,0.59,0.002,54
46065,-317399.9865,2384386.271,1999,23.6,9.5,5.81,0.42,0.003,64
46067,-141577.3654,2261393.131,1999,22.9,10.6,8.07,0.77,0.003,50
46069,-276358.9991,2400293.677,1999,24.7,12,6.24,0.36,0.004,59
46071,-451557.4631,2313599.399,1999,29,27.5,5.16,0.37,0.001,71
46073,-209919.4568,2344637.246,1999,25.6,11.5,7.04,0.49,0.003,58
46075,-374839.0237,2339199.223,1999,24.8,13.6,5.15,0.46,0.001,71
46077,-118532.0045,2376455.485,1999,22.7,8.2,7.7,0.52,0.004,51
46079,-90214.43015,2337293.644,1999,23.4,9.2,8.27,0.59,0.004,52
46081,-618737.7102,2399672.546,1999,25,11.4,4.01,0.34,0.001,66
46083,-58281.17969,2254051.883,1999,22.7,4.8,9.75,0.99,0.006,52
46085,-307805.3784,2328935.442,1999,28.8,20.8,6.04,0.67,0.002,66
46087,-109887.6961,2298766.954,1999,23.1,9.1,8.14,0.62,0.003,54
46089,-250710.1478,2535203.237,1999,26,12.6,6.09,0.87,0.01,47
46091,-124452.9957,2531116.212,1999,25.9,11.1,6.7,0.59,0.006,51
46093,-531971.956,2416253.463,1999,25.1,10.2,4.37,0.43,0.001,61
46095,-382542.6563,2297226.778,1999,30.7,29.7,5.32,0.51,0.001,72
46097,-128609.9015,2337858.508,1999,24,10.4,8.01,0.61,0.003,54
46099,-63550.90974,2298236.18,1999,25.8,7.8,9.16,0.84,0.005,50
46101,-53597.7327,2336987.512,1999,25.8,8.8,8.88,0.78,0.005,51
46103,-544854.9647,2354459.846,1999,26.5,12.3,4.42,0.41,0.001,66
46105,-505718.5752,2517387.196,1999,25,15.5,4.73,0.55,0.003,58
46107,-311209.2548,2459402.316,1999,25,11.1,6,0.46,0.006,59
46109,-73812.99616,2516059.048,1999,29.5,18.4,7.11,0.83,0.012,49
46111,-167035.9472,2338773.281,1999,24.6,11.2,7.92,0.56,0.003,53
46113,-528269.9486,2278378.174,1999,38.1,36.4,4.46,0.35,0.001,64
46115,-184899.5626,2441123.59,1999,27.1,11.5,7.27,0.56,0.004,48
46117,-375998.7297,2389659.715,1999,25.3,9.3,5.17,0.51,0.002,69
46119,-326633.7993,2421191.315,1999,24.6,9.6,5.77,0.33,0.004,62
46121,-381406.2224,2253803.081,1999,36.4,37,5.19,0.38,0.001,67
46123,-313289.1572,2267676.007,1999,28.4,16.8,5.95,0.66,0.001,66
46125,-92716.54582,2257974.121,1999,23.9,7.7,8.99,0.82,0.004,53
46127,-53294.07461,2204054.247,1999,22.9,6.4,10.09,1.22,0.012,53
46129,-315312.9367,2500254.193,1999,26.9,15.9,6.01,0.72,0.01,57
46135,-113095.3753,2224526.762,1999,24.2,9.6,8.62,0.95,0.004,49
46137,-446002.3629,2456755.968,1999,33.6,30,5,0.34,0.003,66
47001,1049931.08,1517293.397,1999,29.8,13,15.12,4.25,0.158,94
47003,856357.2052,1427328.438,1999,31.3,12.1,15.91,2.18,0.064,77
47005,707100.5037,1476031.462,1999,33.5,16,14.89,2.41,0.174,89
47007,967420.9432,1448568.878,1999,32.2,17.3,15.21,1.89,0.093,78
47009,1080324.351,1472453.892,1999,29.2,10.4,13.3,1.77,0.106,77
47011,1004074.66,1402909.732,1999,27.8,11.7,16.6,2.5,0.101,85
47013,1050360.859,1549478.273,1999,35.2,19.6,13.64,2.03,0.131,107
47015,888492.1213,1463779.752,1999,30.3,14,15.19,1.9,0.081,79
47017,673982.0089,1462510.071,1999,30.8,14.2,13.66,2.45,0.129,84
47019,1230184.39,1561412.094,1999,30,15.7,10.97,1.32,0.06,78
47021,792420.0354,1505189.944,1999,27.9,8.5,14.41,3.25,0.135,82
47023,664187.0036,1399857.553,1999,29.3,13.9,13.19,1.82,0.057,80
47025,1092246.175,1564158.598,1999,32.6,19.7,13.33,1.94,0.1,100
47027,925559.4278,1551445.088,1999,31.7,19,14.26,2.31,0.078,88
47029,1148190.432,1508312.175,1999,33.1,19.8,11.8,1.23,0.086,81
47031,890984.4499,1428220.91,1999,27.4,13.1,15.23,1.4,0.071,76
47033,613900.1412,1440053.289,1999,29.8,15.2,13.02,2.2,0.042,81
47035,981300.2002,1490075.909,1999,31,14.6,14.3,1.95,0.12,86
47037,820136.6696,1497488.94,1999,26.7,12.1,16.27,4.37,0.121,80
47039,707909.292,1423732.834,1999,31.7,14.7,14.16,1.87,0.103,85
47041,906833.5618,1485075.251,1999,31.7,15.3,15.34,1.7,0.08,80
47043,769613.2804,1490478.433,1999,30.2,10.5,14.02,2.58,0.139,87
47045,587460.4155,1465733.793,1999,31,14.9,13.6,2.48,0.041,90
47047,594057.3759,1369437.698,1999,26.6,12.8,12.38,2.49,0.024,80
47049,981560.013,1538563.917,1999,32.8,21.1,12.93,1.68,0.106,95
47051,893385.1512,1390764.802,1999,27.2,12.4,15.07,1.24,0.079,82
47053,630848.7409,1461826.732,1999,30.6,13.1,13.24,2.54,0.064,79
47055,808122.9412,1387528.65,1999,30.4,12.2,14.76,2.03,0.062,84
47057,1108508.454,1542534.149,1999,32,16,13.97,3.2,0.105,90
47059,1168729.475,1539441.04,1999,29.6,14,12.72,1.96,0.095,82
47061,923794.0448,1420267.612,1999,31.4,22.6,15.05,1.45,0.081,80
